wavelength,mean_reflectance_le_5
810.70487494,14.70681676
811.11899286,14.800738882000001
811.53308038,14.796276914000003
811.94713749,14.684602619
812.36116416,14.609429629
812.77516039,14.467405198999998
813.18912614,14.411405089000002
813.6030614,14.471507584999998
814.01696615,14.586736777999999
814.43084037,14.576110005999999
814.84468405,14.699481865
815.25849716,14.666110400000003
815.67227968,14.723431112
816.0860316,14.708743655000001
816.49975289,14.825509822
816.91344354,14.769332219999999
817.32710353,14.842428274
817.74073284,14.68940567
818.15433144,14.748758662
818.56789933,14.658380761
818.98143648,14.723875335000002
819.39494287,14.729635479
819.80841849,14.968706936999999
820.2218633,14.898995027000002
820.63527731,15.088092168
821.04866048,15.10438738
821.4620128,15.109762494000003
821.87533424,15.032809493000002
822.2886248,15.129551177
822.70188444,15.045470116999997
823.11511316,15.038448204
823.52831093,15.152221459
823.94147773,15.151804963
824.35461354,15.280510678999999
824.76771835,15.500964352
825.18079213,15.565838581
825.59383487,15.723208922000001
826.00684655,15.923279363000002
826.41982715,15.963931883
826.83277664,15.994914860000003
827.24569502,16.386408505000002
827.65858225,16.439250794
828.07143833,16.435919856
828.48426323,16.491971958
828.89705694,16.610364241
829.30981943,16.671004837999998
829.72255068,16.777415808999997
830.13525068,16.985391504000003
830.54791941,17.399616446
830.96055685,17.326007327000003
831.37316298,17.342291142
831.78573777,17.558292281999996
832.19828122,17.706741224
832.6107933,17.778055903000002
833.023274,18.115384615000004
833.43572328,18.2123616
833.84814115,18.233764017
834.26052757,18.197204935000002
834.67288252,17.85661477
835.08520599,17.785520202999997
835.49749796,17.763026883
835.90975842,17.724756249
836.32198733,17.875428932
836.73418468,18.193881730999998
837.14635046,18.209894915000003
837.55848463,18.290492555
837.9705872,18.490678667
838.38265813,18.450840434000003
838.7946974,18.401486989000002
839.206705,18.665071659
839.61868091,18.877352976999997
840.03062511,18.694146007999997
840.44253757,18.851443644999996
840.85441829,18.899864971
841.26626724,18.860843731000003
841.6780844,18.819159102
842.08986976,18.940896183
842.50162329,18.773926914999997
842.91334498,18.849852607000003
843.3250348,18.868428076
843.73669274,18.815770189000002
844.14831877,18.816106064
844.55991289,18.748115378
844.97147506,18.815497694999998
845.38300528,18.752063219999997
845.79450352,18.82620997
846.20596976,18.776802995999997
846.61740399,18.989441929
847.02880618,18.80431495
847.44017631,18.843050693000002
847.85151437,18.746676212
848.26282034,18.725321998
848.6740942,18.535229476
849.08533592,18.338585754
849.4965455,18.1975996
849.90772291,18.062584102
850.31886813,18.232363596000003
850.72998114,18.373868703000007
851.14106193,18.554168345
851.55211047,18.630059363
851.96312674,18.719670712
852.37411074,18.580750853999998
852.78506243,18.620394173
853.1959818,18.505072526
853.60686882,18.762970899
854.01772349,18.891810775000003
854.42854578,18.940137388999997
854.83933568,19.099172590999995
855.25009315,19.519905631
855.66081819,19.724131749
856.07151078,19.960708458000003
856.48217089,20.370756541000002
856.8927985,20.536998412
857.30339361,20.719871351000002
857.71395618,20.559943719
858.1244862,20.734191998
858.53498366,20.575296664
858.94544852,20.451254588
859.35588078,20.752382544999996
859.76628041,20.942051021999998
860.1766474,21.225704897999996
860.58698172,21.73050284
860.99728335,22.061066007999997
861.40755229,22.010396128000004
861.8177885,22.359787591
862.22799197,22.649909704
862.63816268,22.622188905
863.04830061,22.907925187
863.45840574,23.613016979
863.86847805,23.932518906
864.27851753,23.917335945999998
864.68852415,24.235844197
865.0984979,24.487763915
865.50843876,24.003727412999996
865.9183467,24.107803635
866.32822171,24.050796563
866.73806377,24.388891221
867.14787286,24.443549072
867.55764895,24.766275346000004
867.96739205,24.957316034
868.37710211,25.105474311
868.78677913,25.232486865999995
869.19642308,25.509454015
869.60603395,25.712689401999995
870.01561171,25.740555757000003
870.42515635,25.958944816999995
870.83466785,25.669556396
871.24414619,25.849872182999995
871.65359135,25.761860029
872.06300331,26.245668993
872.47238206,25.937812484
872.88172756,25.984699976
873.29103981,25.747868394
873.70031878,26.242788578
874.10956446,25.890896727
874.51877683,26.525473644000005
874.92795586,27.016383734999998
875.33710155,27.423800820000004
875.74621386,27.184772424
876.15529278,27.365364569
876.5643383,27.362128234
876.97335038,27.281101378
877.38232902,27.143072517
877.79127419,27.091896279000004
878.20018588,27.074255674
878.60906407,26.911424257
879.01790873,26.558379706000004
879.42671984,26.369595676
879.8354974,26.545019445
880.24424138,26.657830240000003
880.65295176,26.595179635
881.06162852,27.164803061999997
881.47027164,27.437842183999997
881.8788811,27.383318278
882.28745689,26.878638828
882.69599898,26.961162616000003
883.10450736,26.611528822999997
883.51298201,26.697447865999997
883.92142291,26.950133115
884.32983003,27.274466215
884.73820337,27.510240522000004
885.14654289,27.746979011
885.55484859,28.017567207000003
885.96312043,28.626822623000002
886.37135842,28.81674269
886.77956251,29.398439601000007
887.18773271,29.385808955000005
887.59586898,29.052648595
888.0039713,28.896295485000003
888.41203966,28.957372005999996
888.82007405,28.940280383999998
889.22807443,29.508689841
889.63604079,29.867642917
890.04397312,29.609665427000003
890.45187139,29.981333784000004
890.85973558,29.756458404
891.26756568,29.354710103000002
891.67536166,29.393887361999997
892.08312351,29.631781831
892.49085121,29.485856712999997
892.89854473,30.053213261999996
893.30620407,30.088683931000002
893.71382919,30.249641663
894.12142009,30.123189712
894.52897673,30.122128173000004
894.93649911,29.883678442000008
895.34398721,30.413344779
895.751441,30.636883311
896.15886046,30.854043144000002
896.56624558,31.366336635
896.97359634,31.577483014000002
897.38091272,32.024856218000004
897.7881947,32.528033303
898.19544225,33.104221904
898.60265537,33.102278236000004
899.00983403,33.467968531000004
899.41697822,33.225646824
899.82408791,32.972257972
900.23116308,33.224555498
900.63820372,34.12049088799999
901.04520981,34.22338569
901.45218132,34.867332605
901.85911824,35.617595957
902.26602056,35.777671374
902.67288824,35.687762351
903.07972127,36.404887984
903.48651964,36.422123748000004
903.89328332,36.429288704
904.3000123,37.275806588
904.70670655,37.866412875
905.11336605,38.110855729
905.51999079,39.441405898
905.92658076,40.728115624
906.33313592,40.791393482000004
906.73965626,40.482276119
907.14614176,41.130072051999996
907.5525924,41.294513957999996
907.95900816,42.500970498
908.36538903,42.604587065
908.77173498,43.315721263
909.178046,43.58806989400001
909.58432207,44.15127079700001
909.99056316,43.935993350000004
910.39676926,45.041165293999995
910.80294035,46.052800343
911.20907641,46.025668679
911.61517742,46.51375149500001
912.02124336,46.974799164000004
912.42727422,46.92376281799999
912.83326996,47.087924441999995
913.23923059,47.681906725999994
913.64515607,47.549302271
914.05104638,46.506290772999996
914.45690152,47.624561404000005
914.86272145,47.766083255
915.26850616,47.849273324
915.67425563,47.851511941999995
916.07996984,48.56455399200001
916.48564877,48.284904324
916.89129241,49.29984599000001
917.29690073,49.757938885
917.70247372,50.452521363
918.10801135,49.804540487
918.51351361,50.36392599
918.91898047,51.396123936
919.32441193,51.210840377
919.72980795,51.57296273000001
920.13516853,53.024327785000004
920.54049363,52.762395364999996
920.94578325,52.036363636
921.35103736,53.356038776000005
921.75625595,52.905680177
922.16143899,52.633023924
922.56658647,52.371928907
922.97169836,52.058285417
923.37677465,52.262282090999996
923.78181532,52.794472767
924.18682035,52.922121743000005
924.59178972,53.386400431000006
924.99672341,53.384344528
925.40162141,52.34834187
925.80648369,52.264928846
926.21131023,51.710878883
926.61610102,52.489768078
927.02085603,53.68690361
927.42557525,54.872928176
927.83025866,55.088526418
928.23490624,56.857663212
928.63951796,56.74585324699999
929.04409382,56.574282499000006
929.44863379,55.816817668
929.85313785,56.19664200300001
930.25760599,56.422950349999994
930.66203818,55.804175666000006
931.06643441,55.425578349
931.47079465,57.02481795299999
931.87511889,58.524441762
932.27940711,58.764455266000006
932.68365929,60.263157894999985
933.0878754,61.909765142000005
933.49205544,62.463131471999986
933.89619938,61.275306872
934.30030721,60.868162012999996
934.70437889,61.550591327999996
935.10841442,61.44901315799999
935.51241378,62.191352951
935.91637694,63.71253518799999
936.3203039,66.072522983
936.72419462,66.933493314
937.12804908,67.26986349399999
937.53186728,67.77916741200002
937.93564919,68.24558272300001
938.3393948,67.290001777
938.74310407,68.366642441
939.146777,69.264894592
939.55041357,70.982241953
939.95401375,71.826759765
940.35757752,74.40833009100001
940.76110488,74.935521689
941.16459579,74.639074145
941.56805025,72.580067632
941.97146822,73.121328741
942.37484969,72.21251523699999
942.77819465,72.64228477600001
943.18150307,74.06776049499999
943.58477494,77.038387304
943.98801022,78.634564642
944.39120892,81.308724831
944.794371,81.61661774699999
945.19749645,82.30474904500001
945.60058525,84.020905925
946.00363738,83.951424568
946.40665282,83.80986081799998
946.80963155,85.746232377
947.21257356,87.786988192
947.61547881,88.035303144
948.0183473,92.620599741
948.42117901,95.490928496
948.82397391,95.835344596
949.22673199,99.862599616
949.62945323,103.16566430099999
950.03213761,101.31111110999998
950.43478511,102.55247691299999
950.8373957,104.56961294
951.23996938,103.69191049800001
951.64250613,102.395987015
952.04500591,107.29071537499999
952.44746872,107.883302297
952.84989454,110.497808392
953.25228334,110.94676442299999
953.65463511,113.62217266700002
954.05694983,113.29085695900001
954.45922747,113.864516127
954.86146803,116.902860945
955.26367148,119.084124833
955.6658378,117.68612373599998
956.06796697,122.43369175399998
956.47005898,124.94860499300003
956.8721138,122.186012449
957.27413142,124.73174366600001
957.67611181,125.692137323
958.07805496,121.604983511
958.47996085,124.00806747300001
958.88182946,128.6416606
959.28366077,131.439308531
959.68545476,140.689514485
960.08721142,147.300717002
960.48893071,148.44001696
960.89061263,144.48275862500003
961.29225716,146.686440673
961.69386427,142.48887090199997
962.09543395,142.01468189200003
962.49696617,140.155801557
962.89846092,148.842631143
963.29991819,150.81012658
963.70133794,150.196735035
964.10272017,148.628831817
964.50406485,149.83108108599998
964.90537196,147.944851358
965.30664148,148.05963506999998
965.7078734,150.996309965
966.1090677,155.658143939
966.51022435,156.812144216
966.91134334,156.344396342
967.31242465,153.01324502900002
967.71346826,160.58707449399998
968.11447415,160.68862275200001
968.5154423,164.83076922900003
968.9163727,169.856483861
969.31726532,176.32824829499995
969.71812014,176.41145833700003
970.11893715,178.768077125
970.51971632,183.79739977699998
970.92045764,182.85327557600002
971.32116109,188.17617165200002
971.72182665,187.78725824699998
972.1224543,184.58057395400002
972.52304402,185.87811633599998
972.92359579,187.969283277
973.32410959,182.520325201
973.72458541,184.60741549200003
974.12502322,191.47939018399998
974.52542301,195.571428569
974.92578475,188.299055022
975.32610843,193.61190613399998
975.72639403,196.71353251199997
976.12664153,198.59421145400003
976.52685091,195.24064171
976.92702215,210.95446038300003
977.32715523,207.627646323
977.72725014,203.90214067000002
978.12730685,209.41176470199997
978.52732534,216.935914563
978.9273056,212.718832896
979.3272476,219.80123371800005
979.72715134,228.777292572
980.12701678,244.19379259800002
980.52684391,245.37576688099998
980.92663271,251.23630672700006
981.32638316,266.738768724
981.72609525,268.875936712
982.12576895,258.021434476
982.52540424,264.06171808100004
982.92500111,267.92929293400005
983.32455953,269.726962439
983.72407949,298.471454886
984.12356097,306.94261522499994
984.52300394,318.15789473200005
984.9224084,339.178378361
985.32177431,321.06854836099996
985.72110167,303.733990133
986.12039045,311.04417670000004
986.51964064,310.46184738999995
986.9188522,310.31589339600004
987.31802514,336.549062831
987.71715942,327.91798107299996
988.11625502,325.4592901710001
988.51531193,322.892561954
988.91433014,353.2606199559999
989.31330961,337.55440416199997
989.71225033,369.04267589399996
990.11115229,354.889380511
990.51001546,372.8190255
990.90883982,334.603501515
991.30762535,353.961625267
991.70637204,350.43478262800005
992.10507987,380.08313540899996
992.50374881,392.56097558700003
992.90237886,447.4074074
993.30096998,462.458563503
993.69952216,523.264984301
994.09803538,549.8371335870002
994.49650962,515.8074534560001
994.89494487,571.4558058509999
995.2933411,660.8695652189999
995.6916983,649.9166666580002
996.09001644,579.489981785
996.4882955,686.3636362290001
996.88653548,588.535262162
997.28473634,520.877192982
997.68289807,540.889621043
998.08102066,553.5314685779999
998.47910407,507.93214858499994
998.87714829,622.1442495220001
999.27515331,637.465886931
999.6731191,583.3510638390001
1000.07104565,630.8128545530001
1000.46893293,752.873563207
1000.86678093,644.0160642560002
1001.26458963,620.758483046
1001.66235901,790.822622198
1002.06008904,821.967213115
1002.45777972,871.8285715530001
1002.85543101,1160.8333333140001
1003.25304291,1916.5217397250003
1003.65061539,1211.853282303
1004.04814844,1098.464163994
1004.44564203,923.427762157
1004.84309615,701.401273875
1005.24051077,665.8433734939999
1005.63788588,774.095238084
1006.03522146,1045.8552634849998
1006.43251749,1384.133333356
1006.82977395,1763.27586204
1007.22699082,2392.834644727
1007.62416809,1993.800000032
1008.02130573,1076.607774216
1008.41840372,1134.9621212119996
1008.81546205,1131.80451149
1009.21248069,882.3888888900001
1009.60945963,908.4571429720002
1010.00639885,1071.610738075
1010.40329832,930.1719196370001
1010.80015804,774.2093022479999
1011.19697798,801.757105957
1011.59375812,739.6208529160001
1011.99049844,934.678899085
1012.38719893,992.149836972
1012.78385955,1498.128079187
1013.18048031,2366.923076051
1013.57706117,9748.437515232
1013.97360212,3583.7078671259997
1014.37010314,39452.500245952004
1014.7665642,38609.999518006
1015.1629853,6678.260862305999
1015.55936641,1934.8447210660001
1015.95570751,2272.8030303039995
1016.35200858,1660.4945059509998
1016.7482696,2131.4685321790002
1017.14449056,2953.333333333
1017.54067144,3509.2045434600004
1017.93681221,2394.50381771
1018.33291286,1770.1104967750002
1018.72897337,1290.6854841109998
1019.12499372,1061.617161702
1019.52097388,1384.104803192
1019.91691385,1469.4857136370001
1020.3128136,1488.8281252470001
